コード	企業名	sector	industry	上場後の取引量	現在何倍株	最大何倍株	3,5,7,10,N倍まで何年	2倍まで何年	3倍まで何年	4倍まで何年	5倍まで何年	6倍まで何年	7倍まで何年	8倍まで何年	9倍まで何年	10倍まで何年
2991	ランドネット	不動産	不動産サービス	30300000	2.9	2.9	"-1
-1
-1
-1
3.25"	0.26	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7378	アシロ	消費者循環	個人サービス	44302700	1.9	2.4	"-1
-1
-1
-1
-0.6"	-0.6	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4074	ラキール	技術	Software—Application	62937000	0.5	2.1	"-1
-1
-1
-1
-0.92"	-0.92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7792	コラントッテ	ヘルスケア	Medical Devices	91530100	1.9	3.4	"-0.56
-1
-1
-1
-0.54"	-0.56	-0.56	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7376	BCC	産業	専門ビジネスサービス	10287900	2.1	5.4	"-0.86
-0.86
-1
-1
-0.86"	-0.86	-0.86	-0.86	-0.86	-1.0	-1.0	-1.0	-1.0	-1.0
4071	プラスアルファ・コンサルティング	技術	Software—Application	34693100	0.9	2.2	"-1
-1
-1
-1
-0.48"	-0.48	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4937	Waqoo	消費者循環	インターネット小売	7019700	2.9	6.2	"-0.66
1.34
-1
-1
1.34"	-0.66	-0.66	-0.66	1.34	1.34	-1.0	-1.0	-1.0	-1.0
4069	BlueMeme	技術	Software—Application	14978000	0.8	2.9	"-1
-1
-1
-1
-0.56"	-0.58	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4070	リヴァンプ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7699	オムニ・プラス・システム・リミテッド	産業	Industrial Distribution	11190600	1.4	3.1	"-0.69
-1
-1
-1
-0.69"	-0.69	-0.69	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7374	コンフィデンス	産業	人材派遣・雇用サービス	25502800	1.1	2.8	"-1
-1
-1
-1
-0.96"	-0.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5759	日本電解	産業	Electrical Equipment & Parts	136198400	0.3	2.9	"-1
-1
-1
-1
0.53"	0.03	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7096	ステムセル研究所	ヘルスケア	バイオテクノロジー	50113800	1.4	3.0	"-1
-1
-1
-1
-0.6"	-0.65	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4200	HCSホールディングス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4932	アルマード	消費者防衛	家庭用品・個人用品	110290600	2.4	3.9	"0.34
-1
-1
-1
0.62"	-0.59	0.34	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4068	ベイシス	技術	情報技術サービス	34755800	0.5	4.5	"-0.66
-1
-1
-1
-0.65"	-0.7	-0.66	-0.65	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7318	セレンディップ・ホールディングス	産業	専門ビジネスサービス	11829700	2.2	3.4	"1.67
-1
-1
-1
1.71"	-0.97	1.67	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7345	アイ・パートナーズフィナンシャル	金融サービス	資産運用	14080400	1.2	4.5	"-0.67
-1
-1
-1
-0.67"	-0.67	-0.67	-0.67	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7373	アイドマ・ホールディングス	産業	専門ビジネスサービス	93556000	1.0	3.5	"0.37
-1
-1
-1
0.39"	0.06	0.37	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7791	ドリームベッド	消費者循環	家具、備品、家電	2977800	1.1	1.9	"-1
-1
-1
-1
-0.88"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7372	デコルテ・ホールディングス	消費者循環	個人サービス	34418700	0.4	2.1	"-1
-1
-1
-1
-0.45"	-0.45	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2989	東海道リート投資法人	不動産	REIT—Diversified	215914	1.0	1.3	"-1
-1
-1
-1
2.18"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4882	ペルセウスプロテオミクス	ヘルスケア	Drug Manufacturers—General	19586900	2.3	2.9	"-1
-1
-1
-1
-0.6"	-0.6	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4489	ペイロール			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7370	Enjin	通信サービス	広告代理店	172789500	0.4	2.6	"-1
-1
-1
-1
-0.36"	-0.49	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7371	全研本社	産業	専門ビジネスサービス	29052600	0.7	2.0	"-1
-1
-1
-1
-0.94"	-0.94	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4198	テンダ	技術	情報技術サービス	17289900	1.8	4.0	"-0.75
-1
-1
-1
-0.75"	-0.75	-0.75	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4199	ワンダープラネット	技術	Software—Application	24746100	0.8	5.0	"-0.74
-1
-1
-1
-0.73"	-0.74	-0.74	-0.74	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7369	メイホーホールディングス	産業	専門ビジネスサービス	9492700	1.9	3.6	"-0.78
-1
-1
-1
1.37"	-0.78	-0.78	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5074	テスホールディングス	公共事業	Utilities—Renewable	72736500	0.2	2.4	"-1
-1
-1
-1
-0.26"	-0.62	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4195	ディマージシェア			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4196	ネオマーケティング	通信サービス	広告代理店	11106000	1.0	3.8	"-0.84
-1
-1
-1
-0.84"	-0.84	-0.84	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4888	ステラファーマ	ヘルスケア	バイオテクノロジー	167751200	1.3	2.8	"-1
-1
-1
-1
0.38"	-0.32	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4194	ビジョナル	通信サービス	インターネットコンテンツ・情報	17272800	1.5	2.1	"-1
-1
-1
-1
1.19"	0.38	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4498	サイバートラスト	技術	情報技術サービス	42566800	2.0	4.7	"-0.78
-1
-1
-1
-0.77"	-0.78	-0.78	-0.78	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2933	紀文食品	消費者防衛	包装食品	101042200	1.2	2.4	"-1
-1
-1
-1
-0.78"	-0.78	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7698	アイスコ	消費者防衛	食品流通	11323200	2.4	2.7	"-1
-1
-1
-1
2.65"	2.34	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4193	ファブリカコミュニケーションズ	技術	Software—Application	33446800	1.3	2.7	"-1
-1
-1
-1
-0.53"	-0.67	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7368	表示灯	通信サービス	広告代理店	27555800	1.2	2.7	"-1
-1
-1
-1
-0.93"	-0.93	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7367	セルム	産業	人材派遣・雇用サービス	54419200	2.0	3.9	"1.35
-1
-1
-1
1.39"	0.38	1.35	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6521	オキサイド	技術	電子部品	98300000	0.7	2.5	"-1
-1
-1
-1
-0.65"	-0.85	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4180	Appier Group	技術	Software—Infrastructure	127328000	2.0	3.2	"-0.95
-1
-1
-1
-0.95"	-0.96	-0.95	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4192	スパイダープラス	技術	Software—Application	82978600	0.6	3.9	"-0.94
-1
-1
-1
-0.82"	-1.0	-0.94	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7343	ブロードマインド	金融サービス	Insurance—Diversified	68086000	2.1	3.3	"2.26
-1
-1
-1
2.43"	-0.69	2.26	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9327	イー・ロジット	産業	統合貨物・物流	22506800	0.4	3.3	"-0.81
-1
-1
-1
-0.51"	-0.84	-0.81	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4179	ジーネクスト	技術	Software—Application	2817200	1.0	7.9	"-0.96
-0.96
-0.96
-1
-0.96"	-0.96	-0.96	-0.96	-0.96	-0.96	-0.96	-1.0	-1.0	-1.0
7363	ベビーカレンダー	ヘルスケア	医療施設	21895900	0.7	7.5	"-0.92
-0.92
-0.89
-1
-0.89"	-0.92	-0.92	-0.92	-0.92	-0.89	-0.89	-1.0	-1.0	-1.0
4178	Sharing Innovations	技術	Software—Infrastructure	9539600	0.4	2.4	"-1
-1
-1
-1
-0.92"	-0.92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6614	シキノハイテック	技術	半導体	105506700	1.0	3.8	"0.24
-1
-1
-1
0.25"	0.19	0.24	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4176	ココナラ	通信サービス	インターネットコンテンツ・情報	103462400	0.6	4.5	"-0.94
-1
-1
-1
-0.93"	-0.94	-0.94	-0.94	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7362	T.S.I	ヘルスケア	医療施設	2887900	0.7	2.5	"-1
-1
-1
-1
-0.42"	-0.42	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4177	i-plug	産業	人材派遣・雇用サービス	9566900	0.5	3.3	"-0.65
-1
-1
-1
-0.62"	-0.99	-0.65	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4432	ウイングアーク1st	技術	Software—Application	32556700	2.9	3.0	"2.66
-1
-1
-1
2.66"	-0.92	2.66	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7361	ヒューマンクリエイションホールディングス	産業	人材派遣・雇用サービス	16519100	1.2	2.6	"-1
-1
-1
-1
-0.53"	-0.62	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4175	coly[コリー]	通信サービス	電子ゲーム・マルチメディア	37144800	0.8	5.5	"-0.99
-0.99
-1
-1
-0.99"	-0.99	-0.99	-0.99	-0.99	-1.0	-1.0	-1.0	-1.0	-1.0
4885	室町ケミカル	基礎材料	化学製品	107031100	1.0	2.4	"-1
-1
-1
-1
-0.98"	-0.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4174	アピリッツ	技術	Software—Application	26877900	1.4	5.0	"-0.79
-0.79
-1
-1
-0.79"	-0.79	-0.79	-0.79	-0.79	-1.0	-1.0	-1.0	-1.0	-1.0
4173	WACUL[ワカル]	技術	Software—Application	14966400	0.4	5.8	"-1.0
-1.0
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4936	アクシージア	消費者防衛	家庭用品・個人用品	77742800	0.7	2.9	"-1
-1
-1
-1
-0.94"	-0.94	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2983	アールプランナー	不動産	Real Estate—Development	23805200	2.4	5.1	"0.45
0.52
-1
-1
0.56"	-0.26	0.45	0.52	0.52	-1.0	-1.0	-1.0	-1.0	-1.0
6613	QDレーザ	技術	半導体	535158700	0.5	3.1	"-0.95
-1
-1
-1
-0.95"	-0.96	-0.95	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9342	スマサポ	不動産	不動産サービス	19203600	0.9	2.6	"-1
-1
-1
-1
-0.94"	-0.96	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5246	ELEMENTS	技術	Software—Application	516554600	1.6	6.5	"-0.9
0.52
-1
-1
0.56"	-0.97	-0.9	-0.81	0.52	0.54	-1.0	-1.0	-1.0	-1.0
5247	BTM	技術	情報技術サービス	37698600	0.8	4.2	"0.19
-1
-1
-1
0.19"	0.04	0.19	0.19	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7115	アルファパーチェス	産業	特殊産業機械	14607100	1.7	2.1	"-1
-1
-1
-1
0.42"	0.4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7116	ダイワ通信	産業	セキュリティおよび保護サービス	31499700	1.0	1.9	"-1
-1
-1
-1
0.1"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5075	アップコン			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9340	アソインターナショナル	ヘルスケア	医療機器・用品	7421200	1.8	2.6	"-1
-1
-1
-1
0.81"	0.65	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9341	GENOVA	ヘルスケア	Medical Devices	38156000	1.3	2.0	"-1
-1
-1
-1
0.34"	0.34	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5836	エージェント・インシュアランス・グループ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5244	jig.jp	技術	Software—Application	50343500	1.0	2.0	"-1
-1
-1
-1
0.31"	0.31	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9339	コーチ・エィ	消費者防衛	教育・訓練サービス	3704400	1.3	1.9	"-1
-1
-1
-1
-0.43"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2937	サンクゼール	消費者防衛	包装食品	45796800	0.8	1.9	"-1
-1
-1
-1
-0.31"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5242	アイズ	技術	Software—Application	7439900	1.0	2.9	"-1
-1
-1
-1
-0.41"	-0.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5243	note	技術	Software—Application	190362100	1.1	2.1	"-1
-1
-1
-1
0.22"	0.18	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5240	monoAItechnology	技術	Software—Infrastructure	275982100	1.0	5.2	"-1.0
-0.79
-1
-1
-0.79"	-1.0	-1.0	-0.93	-0.79	-1.0	-1.0	-1.0	-1.0	-1.0
9338	INFORICH	産業	専門ビジネスサービス	3789500	4.5	4.9	"0.29
-1
-1
-1
0.88"	0.15	0.29	0.52	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9337	トリドリ	技術	Software—Application	6086300	1.2	2.1	"-1
-1
-1
-1
1.12"	0.62	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7114	フーディソン	消費者防衛	食品流通	6651500	0.8	2.4	"-1
-1
-1
-1
-0.81"	-0.96	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5139	オープンワーク	技術	Software—Application	42084000	0.9	2.4	"-1
-1
-1
-1
-0.59"	-0.6	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5138	Rebase	通信サービス	インターネットコンテンツ・情報	10005400	1.6	2.2	"-1
-1
-1
-1
-0.99"	-0.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5027	AnyMind Group	技術	Software—Application	18971100	1.9	2.5	"-1
-1
-1
-1
-0.34"	-0.34	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5137	スマートドライブ	技術	Software—Infrastructure	65652900	1.6	3.2	"0.52
-1
-1
-1
0.52"	0.19	0.52	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9204	スカイマーク	産業	Airports & Air Services	476600	1.5	4.5	"3.99
-1
-1
-1
4.1"	0.32	3.99	4.09	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9336	大栄環境	産業	廃棄物管理	104580700	1.9	2.0	"-1
-1
-1
-1
1.76"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5527	propertytechnologies	不動産	不動産サービス	14675100	1.1	3.8	"-0.88
-1
-1
-1
-0.87"	-0.88	-0.88	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4892	サイフューズ	ヘルスケア	Drug Manufacturers—Specialty & Generic	63166100	0.7	3.2	"-0.9
-1
-1
-1
-0.9"	-0.9	-0.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9565	ウェルプレイド・ライゼスト	通信サービス	電子ゲーム・マルチメディア	25301200	1.1	6.8	"-1.0
-1.0
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5136	tripla	技術	Software—Application	33033300	1.2	3.0	"-1
-1
-1
-1
-0.63"	-0.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4891	ティムス	ヘルスケア	バイオテクノロジー	112991300	1.0	5.1	"-0.52
-0.49
-1
-1
-0.49"	-0.52	-0.52	-0.5	-0.49	-1.0	-1.0	-1.0	-1.0	-1.0
2936	ベースフード	消費者防衛	包装食品	47263300	1.3	2.5	"-1
-1
-1
-1
0.73"	-0.18	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5134	POPER	技術	Software—Application	25439400	1.0	2.0	"-1
-1
-1
-1
-0.93"	-0.93	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5132	pluszero	技術	Software—Infrastructure	126814200	2.3	3.0	"-1
-1
-1
-1
0.16"	-0.17	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9564	FCE Holdings	産業	コングロマリット	13713900	1.9	2.1	"-1
-1
-1
-1
1.83"	1.83	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5131	リンカーズ	産業	専門ビジネスサービス	75093100	0.6	2.3	"-1
-1
-1
-1
-0.95"	-0.96	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9563	AtlasTechnologies	技術	情報技術サービス	58308800	0.7	5.7	"-1.0
-1.0
-1
-1
-0.98"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9562	ビジネスコーチ	消費者防衛	教育・訓練サービス	4442000	1.0	3.0	"-0.99
-1
-1
-1
-0.99"	-0.99	-0.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5834	SBIリーシングサービス	産業	レンタルおよびリースサービス	26889500	1.3	2.0	"-1
-1
-1
-1
0.86"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6526	ソシオネクスト	産業	Electrical Equipment & Parts	556852500	2.9	6.6	"0.6
0.67
-1
-1
0.69"	0.3	0.6	0.63	0.67	0.67	-1.0	-1.0	-1.0	-1.0
7112	キューブ	消費者循環	衣料品製造	8545500	0.8	3.2	"-0.95
-1
-1
-1
-0.95"	-0.99	-0.95	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5129	FIXER	技術	Software—Infrastructure	65109300	0.7	2.1	"-1
-1
-1
-1
0.21"	0.21	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5127	グッピーズ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9560	プログリット	消費者防衛	教育・訓練サービス	72137700	5.0	11.1	"0.31
0.39
0.45
0.48
0.48"	0.08	0.31	0.35	0.39	0.43	0.45	0.47	0.48	0.48
5126	ポーターズ	技術	Software—Infrastructure	3865900	1.2	1.8	"-1
-1
-1
-1
-0.22"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9561	グラッドキューブ	技術	Software—Application	65003200	2.1	2.9	"-1
-1
-1
-1
-0.87"	-0.89	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5125	ファインズ	通信サービス	娯楽	19087200	0.7	3.3	"-0.89
-1
-1
-1
-0.89"	-0.89	-0.89	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5039	キットアライブ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7388	FPパートナー	金融サービス	Insurance Brokers	47127600	2.2	5.5	"0.69
1.4
-1
-1
1.45"	0.33	0.69	1.31	1.4	-1.0	-1.0	-1.0	-1.0	-1.0
5038	eWeLL	ヘルスケア	健康情報サービス	48796800	1.2	1.8	"-1
-1
-1
-1
0.73"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9558	ジャパニアス	技術	Software—Infrastructure	44455600	1.7	3.1	"1.32
-1
-1
-1
1.34"	0.29	1.32	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7110	クラシコム	消費者循環	インターネット小売	39390500	1.1	1.8	"-1
-1
-1
-1
-0.14"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5036	日本ビジネスシステムズ	技術	Software—Infrastructure	90098800	0.9	2.0	"-1
-1
-1
-1
0.21"	0.21	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9557	エアークローゼット	消費者循環	インターネット小売	26442300	1.1	2.9	"-1
-1
-1
-1
-0.83"	-0.84	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5034	unerry	通信サービス	インターネットコンテンツ・情報	19016200	1.5	3.7	"0.53
-1
-1
-1
0.79"	0.39	0.53	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5035	HOUSEI	技術	Software—Application	166032000	0.7	2.6	"-1
-1
-1
-1
0.03"	0.02	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9556	INTLOOP	産業	コンサルティングサービス	8291400	2.4	3.3	"0.58
-1
-1
-1
0.77"	0.35	0.58	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9554	AViC	通信サービス	広告代理店	6878500	1.3	1.7	"-1
-1
-1
-1
-0.3"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9553	マイクロアド	技術	Software—Application	44565300	0.8	8.1	"0.38
0.58
0.64
-1
0.72"	0.18	0.38	0.42	0.58	0.62	0.64	0.72	-1.0	-1.0
5033	ヌーラボ	技術	Software—Application	8824300	1.4	3.5	"1.41
-1
-1
-1
1.41"	0.61	1.41	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9552	M&A総合研究所	金融サービス	資本市場	203300100	3.3	11.4	"0.25
0.57
0.95
1.62
1.68"	0.11	0.25	0.37	0.57	0.94	0.95	1.57	1.58	1.62
9229	サンウェルズ	ヘルスケア	医療施設	89200200	1.0	4.2	"0.35
-1
-1
-1
0.96"	0.14	0.35	0.92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7794	イーディーピー	消費者循環	高級品	193810000	0.4	3.7	"0.37
-1
-1
-1
0.6"	0.12	0.37	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9227	マイクロ波化学	基礎材料	化学製品	123592500	1.1	4.4	"0.4
-1
-1
-1
0.41"	0.29	0.4	0.4	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4890	坪田ラボ	ヘルスケア	Medical Devices	222333700	0.7	2.3	"-1
-1
-1
-1
-0.48"	-0.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9228	ウェルネス・コミュニケーションズ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2999	ホームポジション	消費者循環	住宅建設	12387600	0.8	1.4	"-1
-1
-1
-1
0.17"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7386	ジャパンワランティサポート	産業	専門ビジネスサービス	1774500	2.3	4.7	"0.63
-1
-1
-1
1.87"	0.41	0.63	1.19	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2984	ヤマイチ・ユニハイムエステート	不動産	Real Estate—Development	2451700	1.0	1.4	"-1
-1
-1
-1
1.25"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5032	ANYCOLOR	通信サービス	娯楽	111347400	1.1	3.2	"-0.44
-1
-1
-1
-0.39"	-0.75	-0.44	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5026	トリプルアイズ	技術	情報技術サービス	49954800	2.2	3.7	"-0.88
-1
-1
-1
-0.88"	-0.88	-0.88	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2998	クリアル	金融サービス	資産運用	55515900	3.8	8.9	"0.65
0.94
0.96
-1
1.03"	0.56	0.65	0.78	0.94	0.96	0.96	1.03	-1.0	-1.0
7140	ペットゴー	ヘルスケア	医療施設	13990300	1.1	2.5	"-1
-1
-1
-1
0.86"	0.84	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2997	ストレージ王	不動産	不動産サービス	14239200	1.9	2.3	"-1
-1
-1
-1
1.53"	1.51	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5031	モイ	技術	Software—Application	235560500	0.8	3.9	"-0.88
-1
-1
-1
-0.88"	-0.88	-0.88	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5030	インフォメティス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9221	フルハシEPO	産業	廃棄物管理	55866600	1.4	1.9	"-1
-1
-1
-1
1.86"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9223	ASNOVA	産業	レンタルおよびリースサービス	1972800	1.1	1.2	"-1
-1
-1
-1
-0.16"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5029	サークレイス	技術	Software—Application	73007700	0.9	4.1	"-0.92
-1
-1
-1
-0.92"	-0.92	-0.92	-0.92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9220	エフビー介護サービス	ヘルスケア	医療施設	11486000	0.8	1.6	"-1
-1
-1
-1
-0.23"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5028	セカンドサイトアナリティカ	技術	Software—Infrastructure	156432900	0.7	3.4	"-0.9
-1
-1
-1
-0.9"	-0.9	-0.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5079	ノバック	産業	工学・建設	1402100	1.3	1.9	"-1
-1
-1
-1
1.86"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9219	ギックス	技術	情報技術サービス	96251000	1.4	4.8	"0.74
-1
-1
-1
1.07"	-0.1	0.74	0.94	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9218	メンタルヘルステクノロジーズ	ヘルスケア	医療施設	21870700	1.1	2.8	"-1
-1
-1
-1
0.33"	0.24	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
