コード	企業名	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
4178	Sharing Innovations	2021/03/24	2670	2850	5000	4650	2670	2850	飯田 啓之（上場時47歳7カ月）／1973年生	48	2008	195	1	330500000	3710000	1060800	4.7	92.9	2.4	エンジニアの採用教育費	9905700000	90.61	2.78	0.62	0	87.21	0.32	0	0	"(株)Orchestra Holdings	親会社	3660000	87.21
有田佳史(信託口)	新株予約権信託の受託者	284000	6.77
飯田啓之	代表取締役社長	96400	2.3
根本崇司	従業員、子会社の役員	96400	2.3
柳径太	代表取締役会長	20000	0.48
女鹿慎司	取締役	16000	0.38
中川義則	取締役	10000	0.24
久田友紀	従業員	3500	0.08
山下祐介	従業員	3500	0.08
足立研一郎	従業員	3500	0.08
河津康大	従業員	3500	0.08"
6614	シキノハイテック	2021/03/24	390	390	1100	1221	360	390	浜田 満広（上場時61歳3カ月）／1959年生	62	1975	340	73	170311000	4150000	1407000	81.7	5.7	12.6	設備資金、新製品に関する研究開発、人材採用費および人件費	1618500000	27.7	19.59	8.11	0	0	0	11.15	0	"塚田隆	代表取締役会長	398000	12.76
従業員持ち株会	特別利害関係者など	337000	10.8
浜田満広	代表取締役社長	213000	6.83
名古屋中小企業投資育成(株)	ベンチャーキャピタル（ファンド）	205000	6.57
ほくほくｷｬﾋﾟﾀﾙ(株)	ベンチャーキャピタル（ファンド）	143000	4.58
岸和彦	常務取締役	142000	4.55
宮本和子	元親会社の代表取締役会長	140000	4.49
志貴野ﾒｯｷ(株)	元親会社	139000	4.46
広田文男	常務取締役	111000	3.56
宮本幸男	取締役(社外)、元親会社の代表取締役社長	110000	3.53
宮本貴子	元取締役	110000	3.53"
4176	ココナラ	2021/03/19	1000	1200	2500	2300	1000	1200	鈴木 歩（上場時38歳6カ月）／1982年生	39	2012	110	25	90000000	21474000	13905900	7.2	79.8	13.0	広告宣伝費、採用費・人件費、システム関連費、短期借入金の返済	21474000000	28.65	16.95	11.7	0	0	2.7	52.33000000000001	0	"ｼﾞｬﾌｺSV4共有投組	ベンチャーキャピタル（ファンド）	3540000	15.34
南章行	代表取締役会長	3030000	13.13
新明智	取締役	2700000	11.7
ﾆｯｾｲ･ｷｬﾋﾟﾀﾙ5号投組	ベンチャーキャピタル（ファンド）	1764000	7.65
Mistletoe Japan(同)	ベンチャーキャピタル（ファンド）	1620000	7.02
Fidelity Funds	ベンチャーキャピタル（ファンド）	1495300	6.48
ImproVistaI投組	ベンチャーキャピタル（ファンド）	965400	4.18
鈴木歩	代表取締役社長CEO	880300	3.82
ﾆｯｾｲ･ｷｬﾋﾟﾀﾙ6号投組	ベンチャーキャピタル（ファンド）	863400	3.74
Fidelity Japan Trust PLC	ベンチャーキャピタル（ファンド）	747700	3.24
沢山明依	従業員	624000	2.7
EEIｽﾏｰﾄｴﾅｼﾞｰ投組	ベンチャーキャピタル（ファンド）	540000	2.34
DBJｷｬﾋﾟﾀﾙ投組	ベンチャーキャピタル（ファンド）	540000	2.34"
7362	T.S.I	2021/03/19	1550	2000	4600	4000	1700	2000	北山 忠雄（上場時66歳5カ月）／1954年生	67	2010	260	29	98200000	1528000	460000	65.2	21.7	13.0	新規拠点の土地取得、自社物件建築などの設備資金	2368400000	89.65	88.42	1.23	0	0	2.8600000000000003	0	0	"北山忠雄	代表取締役社長	658000	53.58
北山優吾	専務取締役、代表取締役社長の血族	128000	10.42
北山千賀子	代表取締役社長の配偶者	100000	8.14
北山裕美	代表取締役社長の血族、従業員	100000	8.14
北山雄三	代表取締役社長の血族、従業員	100000	8.14
北田翔士	特別利害関係者など	30000	2.44
北山由紀子	特別利害関係者など	25000	2.04
吉国潤子	従業員	15000	1.22
中村真里	取締役	5000	0.41
高岡まり子	取締役	5000	0.41
平田勇介	従業員	5000	0.41
三宅裕介	取締役	5000	0.41
松嶋美智子	従業員	5000	0.41
横田和恵	従業員	5000	0.41
宇野亜沙美	従業員	5000	0.41
福村高志	特別利害関係者など	5000	0.41
北山英一	特別利害関係者など	5000	0.41
藤井清史	特別利害関係者など	5000	0.41"
4177	i-plug	2021/03/18	2470	2620	6130	6000	2470	2620	中野 智哉（上場時42歳3カ月）／1978年生	43	2012	141	10	215000000	3732500	588300	45.9	41.1	13.0	人件費、プロモーション費、有利子負債の返済	9219275000	73.31	62.9	10.41	0	0	0	10.889999999999999	0	"中野智哉	代表取締役CEO	2310000	62.9
山田正洋	従業員、元取締役	390000	10.62
ﾆｯｾｲ･ｷｬﾋﾟﾀﾙ8号投組	ベンチャーキャピタル（ファンド）	300000	8.17
田中伸明	取締役CFO	210000	5.72
直木英訓	取締役COO	103100	2.81
おおさか社会課題解決投組	ベンチャーキャピタル（ファンド）	62500	1.7
りそなｷｬﾋﾟﾀﾙ4号投組	ベンチャーキャピタル（ファンド）	37500	1.02
(株)ｼﾀｼｵﾝｽﾄﾗﾃｼﾞｯｸﾊﾟｰﾄﾅｰｽﾞ	特別利害関係者など	37500	1.02
阪田貴郁	取締役	36800	1.0
青木崇	執行役員CTO	32400	0.88
(学)ｸﾞﾛｰビス経営大学院	特別利害関係者など	25000	0.68"
4432	ウイングアーク1st	2021/03/16	1490	1590	1550	2000	1440	1590	田中 潤（上場時44歳3カ月）／1976年生	45	2016	592	12	200000000	31198000	12229800	0.0	87.0	13.0	-	46485020000	4.78	3.98	0.8	0	0	0	35.81	47.14	"CJP WA Holdings, L.P.	ベンチャーキャピタル（ファンド）	12229830	34.79
IW.DXﾊﾟｰﾄﾅｰｽﾞ(株)	資本業務提携先の子会社	7643470	21.75
東芝ﾃﾞｼﾞﾀﾙｿﾘｭｰｼｮﾝｽﾞ(株)	資本業務提携先	4604700	13.1
Sansan(株)	資本業務提携先	2394800	6.81
ﾓﾉﾘｽ有限責任事業組合	役員らが議決権の過半数を所有する会社	1400000	3.98
(株)PKSHA Technology	資本業務提携先	1174900	3.34
鈴与(株)	資本業務提携先	537300	1.53
(同)PKSHA Technology Capital	ベンチャーキャピタル（ファンド）	360000	1.02
内野弘幸	取締役会長など	280000	0.8
(株)ﾃﾞｰﾀ･ｱﾌﾟﾘｹｰｼｮﾝ	資本業務提携先	214200	0.61"
7361	ヒューマンクリエイションホールディングス	2021/03/16	2020	2120	3500	3505	2020	2120	富永 邦昭（上場時50歳7カ月）／1970年生	51	2016	9	5	117790000	1898750	1819500	2.7	86.3	11.0	人材採用費、エンジニアの人件費	3835475000	3.0100000000000002	2.33	0.68	0	0	0	94.21	0	"(株)BSH	ベンチャーキャピタル（ファンド）	1741749	94.21
ｸﾞﾙｰﾌﾟ従業員持ち株会	特別利害関係者など	51351	2.78
富永邦昭	代表取締役社長	43050	2.33
下田昌孝	取締役	12000	0.65
渡部峻介	取締役	600	0.03"
4175	coly[コリー]	2021/02/26	3930	4130	7000	8450	3930	4130	中島 瑞木（上場時32歳2カ月）／1988年生	33	2014	235	3	5000000	5304000	1524900	52.7	34.2	13.0	ゲーム運営費用、新規タイトル開発投資、広告投資	20844720000	100.0	90.0	10.0	0	0	0	0	0	"中島瑞木	代表取締役社長	2025000	45.0
中島杏奈	代表取締役副社長	2025000	45.0
佐々木大地	取締役	450000	10.0"
4885	室町ケミカル	2021/02/26	770	820	1300	1424	770	820	青木 淳一（上場時55歳5カ月）／1965年生	56	1947	191	14	60000000	3875000	1690500	57.4	29.6	13.0	製造設備導入、借入金の返済	2983750000	77.85000000000001	71.4	6.45	0	0	0	0	0	"村山哲朗	代表取締役会長	1100000	37.85
村山ひとみ	代表取締役会長の配偶者	500000	17.21
青木淳一	代表取締役社長	325000	11.18
従業員持ち株会	特別利害関係者など	225000	7.74
服部英法	取締役副社長	150000	5.16
高宮一仁	常務取締役	107500	3.7
大辻正高	特別利害関係者など	75000	2.58
穂苅久美	特別利害関係者など	75000	2.58
井内聡	取締役	45000	1.55
井ノ口浩俊	取締役	35000	1.2"
4174	アピリッツ	2021/02/25	1180	1180	8300	5600	1120	1180	和田 順児（上場時46歳1カ月）／1975年生	46	2000	412	50	448180000	1261100	276000	68.8	18.1	13.0	労務費、求人費、広告宣伝費	1488098000	58.59	7.31	8.61	0	42.67	0	0	0	"(株)ｴｲ･ﾃｨｰ･ｼﾞｰ･ｼｰ	親会社	548400	42.67
ｸﾘﾌﾟﾄﾒﾘｱ(株)	特別利害関係者など	126800	9.87
魚谷幸一	取締役執行役員CPO	110700	8.61
和田順児	代表取締役社長執行役員CEO	93900	7.31
藤田晋	特別利害関係者など	38600	3.0
(株)HBD	特別利害関係者など	38600	3.0
笠谷真也	特別利害関係者など	32200	2.51
三浦印刷(株)	特別利害関係者など	30000	2.33
佐藤輝英	特別利害関係者など	23100	1.8
三原順	監査役	23000	1.79
(株)ﾃｲｸｱﾝﾄﾞｷﾞｳﾞﾆｰｽﾞ	特別利害関係者など	20000	1.56"
4173	WACUL[ワカル]	2021/02/19	900	1050	5660	4645	900	1050	大淵亮平（上場時33歳4カ月）／1987年生	34	2010	49	16	426000000	6892000	803300	12.4	74.5	13.0	「AIアナリスト」の機能開発投資、人材投資、マーケティング投資	6202800000	38.36	20.33	18.03	0	0	0	36.31	0	"ｼﾞｬﾌｺSV4共有投組	ベンチャーキャピタル（ファンド）	2610000	34.34
大淵亮平	代表取締役社長	1545000	20.33
垣内勇威	取締役	1056000	13.89
(株)ﾘｺｰ	特別利害関係者など	330000	4.34
竹本祐也	取締役	315000	4.14
鈴木達哉	特別利害関係者など	300000	3.95
梅田裕真	特別利害関係者など	300000	3.95
中島克彦	特別利害関係者など	180000	2.37
(株)ﾏｲﾅﾋﾞ	特別利害関係者など	156000	2.05
電通ﾃﾞｼﾞﾀﾙ投組	ベンチャーキャピタル（ファンド）	150000	1.97"
4936	アクシージア	2021/02/18	1360	1450	2000	2051	1360	1450	段 卓（上場時54歳8カ月）／1966年生	55	2011	75	7	98000000	25800000	7590000	39.5	47.4	13.0	設備投資、研究開発投資、運転資金	35088000000	99.08999999999999	85.91	13.179999999999998	0	0	0	0	0	"段卓	代表取締役社長	5760000	24.84
王暁維	取締役副社長、代表取締役社長の血族	5760000	24.84
(株)ｲｰｸﾞﾙﾌｧｲﾅﾝｽ	役員らが議決権の過半数を所有する会社	3000000	12.94
創維科技実業有限公司	役員らが議決権の過半数を所有する会社	3000000	12.94
段世純	代表取締役社長の血族	2400000	10.35
武君	取締役	1725000	7.44
雑賀俊行	専務取締役	1200000	5.17
吉田雅弘	取締役	45000	0.19
張輝	取締役	45000	0.19
福井康人	取締役	45000	0.19"
2983	アールプランナー	2021/02/10	2090	2210	3300	5000	2090	2210	梢 政樹（上場時45歳6カ月）／1975年生	46	2003	240	4	50000000	1270000	460000	58.7	28.3	13.0	付随費用含む土地仕入れおよび建築費用の一部	2654300000	98.78	98.38	0.4	0	0	0.6	0	0	"梢政樹	代表取締役社長など	290000	28.53
古賀祐介	代表取締役会長など	260000	25.58
Ko. International(株)	役員らが議決権の過半数を所有する会社	250000	24.59
TreeTop(株)	役員らが議決権の過半数を所有する会社	200000	19.68
安藤彰敏	取締役	2000	0.2
舟橋和	取締役	2000	0.2
森川祐次	従業員	1500	0.15
山崎寛征	従業員	1500	0.15
楯純二	従業員	1500	0.15
広角祐輔	従業員	1500	0.15"
6613	QDレーザ	2021/02/05	275	340	600	797	300	340	菅原 充（上場時62歳2カ月）／1958年生	63	2006	50	31	763310000	34584180	15593300	60.6	26.3	13.0	運転資金	9510649500	5.17	5.17	0	0	0	0	49.14	0	"東京ｾﾝﾁｭﾘｰ(株)	特別利害関係者など	3671360	13.02
MGI Global Fund L.P.	ベンチャーキャピタル（ファンド）	3511040	12.45
ｸﾞﾛｰﾊﾞﾙ･ｲﾉﾍﾞｰｼｮﾝ･ﾌｧﾝﾄﾞ	ベンチャーキャピタル（ファンド）	3187860	11.3
ｸﾞﾛｰﾊﾞﾙ･ｲﾉﾍﾞｰｼｮﾝ･ﾌｧﾝﾄﾞII	ベンチャーキャピタル（ファンド）	2468000	8.75
ｱｸｻ生命保険(株)	特別利害関係者など	1916680	6.8
ｸﾞﾛｰﾊﾞﾙ･ｲﾉﾍﾞｰｼｮﾝ･ﾌｧﾝﾄﾞIII	ベンチャーキャピタル（ファンド）	1857140	6.59
菅原充	代表取締役社長	1458000	5.17
Beyond Next Ventures 1号投組	ベンチャーキャピタル（ファンド）	754160	2.67
第一生命保険(株)	特別利害関係者など	754160	2.67
ﾘｱﾙﾃｯｸﾌｧﾝﾄﾞ1号投組	ベンチャーキャピタル（ファンド）	750000	2.66
DGﾍﾞﾝﾁｬｰｽﾞ	ベンチャーキャピタル（ファンド）	666720	2.36
Nikon-SBI Innovation Fund	ベンチャーキャピタル（ファンド）	666720	2.36"
