日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2018-05-10	年次	前期	連結	実績		投資キャッシュフロー	CashFlowsFromInvestingActivities	1419000000	JPY	1,419	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	連結	実績		財務キャッシュフロー	CashFlowsFromFinancingActivities	-2328000000	JPY	2,328	PriorYearDuration_ConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	連結	実績		現金及び現金同等物の期末残高	CashAndEquivalentsEndOfPeriod	25474000000	JPY	25,474	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	10.00	JPYPerShares	10.00	PriorYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績	期末	1株当たり配当金	DividendPerShare	12.50	JPYPerShares	12.50	PriorYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績	合計	1株当たり配当金	DividendPerShare	22.50	JPYPerShares	22.50	PriorYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績	合計	配当金総額	TotalDividendPaidAnnual	756000000	JPY	756	PriorYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	連結	実績	合計	配当性向	PayoutRatio	0.096	Pure	9.6	PriorYearDuration_AnnualMember_ConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	連結	実績	合計	純資産配当率	RatioOfTotalAmountOfDividendsToNetAssets	0.009	Pure	0.9	PriorYearDuration_AnnualMember_ConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	12.50	JPYPerShares	12.50	CurrentYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績	期末	1株当たり配当金	DividendPerShare	12.50	JPYPerShares	12.50	CurrentYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績	合計	1株当たり配当金	DividendPerShare	25.00	JPYPerShares	25.00	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績	合計	配当金総額	TotalDividendPaidAnnual	840000000	JPY	840	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	連結	実績	合計	配当性向	PayoutRatio	0.128	Pure	12.8	CurrentYearDuration_AnnualMember_ConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	連結	実績	合計	純資産配当率	RatioOfTotalAmountOfDividendsToNetAssets	0.009	Pure	0.9	CurrentYearDuration_AnnualMember_ConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	単体	予想	第2四半期末	1株当たり配当金	DividendPerShare	12.50	JPYPerShares	12.50	NextYearDuration_SecondQuarterMember_NonConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	単体	予想	期末	1株当たり配当金	DividendPerShare	12.50	JPYPerShares	12.50	NextYearDuration_YearEndMember_NonConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	単体	予想	合計	1株当たり配当金	DividendPerShare	25.00	JPYPerShares	25.00	NextYearDuration_AnnualMember_NonConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	連結	予想	合計	配当性向	PayoutRatio	0.125	Pure	12.5	NextYearDuration_AnnualMember_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	連結	予想		業績予想の見出し	TitleForForecasts			3. 平成31年 3月期の連結業績予想（平成30年 4月 1日～平成31年 3月31日）	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次		連結	予想		売上高	NetSales	210000000000	JPY	210,000	NextAccumulatedQ2Duration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次		連結	予想		売上高の増減率	ChangeInNetSales	0.063	Pure	6.3	NextAccumulatedQ2Duration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次		連結	予想		営業利益	OperatingIncome	3500000000	JPY	3,500	NextAccumulatedQ2Duration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次		連結	予想		営業利益の増減率	ChangeInOperatingIncome	0.031	Pure	3.1	NextAccumulatedQ2Duration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次		連結	予想		経常利益	OrdinaryIncome	4000000000	JPY	4,000	NextAccumulatedQ2Duration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次		連結	予想		経常利益の増減率	ChangeInOrdinaryIncome	0.009	Pure	0.9	NextAccumulatedQ2Duration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次		連結	予想		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	2300000000	JPY	2,300	NextAccumulatedQ2Duration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次		連結	予想		親会社株主に帰属する当期純利益の増減率	ChangeInProfitAttributableToOwnersOfParent	-0.221	Pure	22.1	NextAccumulatedQ2Duration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次		連結	予想		1株当たり当期純利益	NetIncomePerShare	68.45	JPYPerShares	68.45	NextAccumulatedQ2Duration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	連結	予想		売上高	NetSales	457000000000	JPY	457,000	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	連結	予想		売上高の増減率	ChangeInNetSales	0.021	Pure	2.1	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	連結	予想		営業利益	OperatingIncome	9500000000	JPY	9,500	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	連結	予想		営業利益の増減率	ChangeInOperatingIncome	-0.031	Pure	3.1	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	連結	予想		経常利益	OrdinaryIncome	10800000000	JPY	10,800	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	連結	予想		経常利益の増減率	ChangeInOrdinaryIncome	-0.004	Pure	0.4	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	連結	予想		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	6700000000	JPY	6,700	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	連結	予想		親会社株主に帰属する当期純利益の増減率	ChangeInProfitAttributableToOwnersOfParent	0.019	Pure	1.9	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	来期	連結	予想		1株当たり当期純利益	NetIncomePerShare	199.40	JPYPerShares	199.40	NextYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	連結	実績			MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiaries			無	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	連結	実績		会計基準等の改正に伴う変更	ChangesBasedOnRevisionsOfAccountingStandard			無	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	連結	実績		それ以外の会計方針の変更	ChangesOtherThanOnesBasedOnRevisionsOfAccountingStandard			無	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	連結	実績		会計上の見積りの変更	ChangesInAccountingEstimates			無	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	連結	実績		修正再表示	RetrospectiveRestatement			無	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	37591969	Shares	37,591,969	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	37591969	Shares	37,591,969	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		期末自己株式数	NumberOfTreasuryStockAtTheEndOfFiscalYear	3990933	Shares	3,990,933	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		期末自己株式数	NumberOfTreasuryStockAtTheEndOfFiscalYear	3990769	Shares	3,990,769	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		期中平均株式数	AverageNumberOfShares	33601099	Shares	33,601,099	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		期中平均株式数	AverageNumberOfShares	33601250	Shares	33,601,250	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		売上高	NetSales	290246000000	JPY	290,246	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		売上高の増減率	ChangeInNetSales	0.033	Pure	3.3	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		営業利益	OperatingIncome	5753000000	JPY	5,753	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.007	Pure	0.7	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		経常利益	OrdinaryIncome	6642000000	JPY	6,642	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	-0.097	Pure	9.7	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		当期純利益	NetIncome	5080000000	JPY	5,080	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		当期純利益の増減率	ChangeInNetIncome	-0.053	Pure	5.3	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		売上高	NetSales	280893000000	JPY	280,893	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		売上高の増減率	ChangeInNetSales	-0.016	Pure	1.6	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		営業利益	OperatingIncome	5713000000	JPY	5,713	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	-0.145	Pure	14.5	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		経常利益	OrdinaryIncome	7355000000	JPY	7,355	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	-0.062	Pure	6.2	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		当期純利益	NetIncome	5363000000	JPY	5,363	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		当期純利益の増減率	ChangeInNetIncome	-0.442	Pure	44.2	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		1株当たり当期純利益	NetIncomePerShare	151.21	JPYPerShares	151.21	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		1株当たり当期純利益	NetIncomePerShare	159.63	JPYPerShares	159.63	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		総資産	TotalAssets	128592000000	JPY	128,592	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		純資産	NetAssets	70306000000	JPY	70,306	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		自己資本比率	CapitalAdequacyRatio	0.547	Pure	54.7	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	当期	単体	実績		1株当たり純資産	NetAssetsPerShare	2092.39	JPYPerShares	2,092.39	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		総資産	TotalAssets	129558000000	JPY	129,558	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		純資産	NetAssets	65826000000	JPY	65,826	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
2018-05-10	年次	前期	単体	実績		自己資本比率	CapitalAdequacyRatio	0.508	Pure	50.8	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220180502427030_tse-acedjpsm-80370-20180502427030-ixbrl.htm
